Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_181256.jpg,4.86,4.91796875,0.05796874999999968
IMG_20250922_181301.jpg,4.87,4.78515625,0.0848437500000001
IMG_20250922_181303.jpg,4.88,4.6875,0.1924999999999999
IMG_20250922_181306.jpg,4.89,4.671875,0.21812499999999968
IMG_20250922_181308.jpg,4.9,4.72265625,0.17734375000000036
IMG_20250922_181311.jpg,4.91,4.859375,0.05062500000000014
IMG_20250922_181313.jpg,4.92,4.87890625,0.04109374999999993
IMG_20250922_181315.jpg,4.93,4.9140625,0.015937499999999716
IMG_20250922_181317.jpg,4.94,5.02734375,0.08734374999999961
IMG_20250922_181319.jpg,4.95,4.92578125,0.024218750000000178
IMG_20250922_181320.jpg,4.96,4.84765625,0.11234374999999996
IMG_20250922_181324.jpg,4.97,4.921875,0.04812499999999975
IMG_20250922_181327.jpg,4.98,4.890625,0.08937500000000043
IMG_20250922_181330.jpg,4.99,4.9296875,0.06031250000000021
=== SUMMARY STATISTICS ===,Mean Absolute Error: 0.0708,Max Absolute Error: 0.3903,Min Absolute Error: 0.0000
