Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180712.jpg,3.83,4.00390625,0.17390624999999993
IMG_20250922_180717.jpg,3.84,4.02734375,0.18734375000000014
IMG_20250922_180720.jpg,3.85,4.0,0.1499999999999999
IMG_20250922_180721.jpg,3.86,4.046875,0.18687500000000012
IMG_20250922_180725.jpg,3.87,4.06640625,0.1964062499999999
IMG_20250922_180727.jpg,3.88,4.03515625,0.1551562500000001
IMG_20250922_180730.jpg,3.89,3.888671875,0.0013281250000001243
IMG_20250922_180732.jpg,3.9,3.98828125,0.08828125000000009
IMG_20250922_180734.jpg,3.91,3.87109375,0.03890625000000014
IMG_20250922_180736.jpg,3.92,3.81640625,0.10359374999999993
IMG_20250922_180738.jpg,3.93,3.875,0.05500000000000016
IMG_20250922_180740.jpg,3.94,3.802734375,0.13726562499999995
IMG_20250922_180742.jpg,3.95,3.90625,0.04375000000000018
IMG_20250922_180744.jpg,3.96,3.982421875,0.022421875000000036
IMG_20250922_180746.jpg,3.97,3.912109375,0.057890625000000195
IMG_20250922_180748.jpg,3.98,4.00390625,0.023906250000000018
IMG_20250922_180755.jpg,3.99,3.99609375,0.006093749999999787
IMG_20250922_180757.jpg,4.0,3.853515625,0.146484375
IMG_20250922_180759.jpg,4.01,3.884765625,0.1252343749999998
IMG_20250922_180803.jpg,4.02,3.966796875,0.053203124999999574
IMG_20250922_180805.jpg,4.03,4.046875,0.01687499999999975
IMG_20250922_180807.jpg,4.04,4.11328125,0.07328124999999996
IMG_20250922_180811.jpg,4.05,3.91796875,0.13203124999999982
IMG_20250922_180814.jpg,4.06,3.984375,0.07562499999999961
IMG_20250922_180816.jpg,4.07,3.94921875,0.12078125000000028
IMG_20250922_180818.jpg,4.08,3.9921875,0.08781250000000007
IMG_20250922_180820.jpg,4.09,3.994140625,0.09585937499999986
IMG_20250922_180845.jpg,4.1,3.98046875,0.11953124999999964
IMG_20250922_180847.jpg,4.11,4.0234375,0.08656250000000032
IMG_20250922_180848.jpg,4.12,3.994140625,0.1258593750000001
IMG_20250922_180850.jpg,4.13,3.9765625,0.1534374999999999
IMG_20250922_180853.jpg,4.14,4.0234375,0.11656249999999968
