Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180400.jpg,3.4,3.373046875,0.02695312499999991
IMG_20250922_180403.jpg,3.41,3.37109375,0.03890625000000014
IMG_20250922_180406.jpg,3.42,3.3515625,0.06843749999999993
IMG_20250922_180419.jpg,3.43,3.357421875,0.07257812500000016
IMG_20250922_180422.jpg,3.44,3.3359375,0.10406249999999995
IMG_20250922_180426.jpg,3.45,3.34765625,0.10234375000000018
IMG_20250922_180429.jpg,3.46,3.275390625,0.18460937499999996
IMG_20250922_180432.jpg,3.47,3.298828125,0.1711718750000002
IMG_20250922_180435.jpg,3.48,3.31640625,0.16359374999999998
IMG_20250922_180438.jpg,3.49,3.38671875,0.10328125000000021
IMG_20250922_180446.jpg,3.5,3.376953125,0.123046875
IMG_20250922_180555.jpg,3.51,3.458984375,0.05101562499999979
IMG_20250922_180555_1.jpg,3.52,3.439453125,0.08054687500000002
IMG_20250922_180558.jpg,3.53,3.423828125,0.1061718749999998
IMG_20250922_180600.jpg,3.54,3.46875,0.07125000000000004
IMG_20250922_180602.jpg,3.55,3.388671875,0.16132812499999982
IMG_20250922_180605.jpg,3.56,3.484375,0.07562500000000005
IMG_20250922_180607.jpg,3.57,3.431640625,0.13835937499999984
IMG_20250922_180608.jpg,3.58,3.50390625,0.07609375000000007
IMG_20250922_180610.jpg,3.59,3.556640625,0.03335937499999986
IMG_20250922_180612.jpg,3.6,3.546875,0.05312500000000009
IMG_20250922_180614.jpg,3.61,3.541015625,0.06898437499999988
IMG_20250922_180616.jpg,3.62,3.568359375,0.05164062500000011
IMG_20250922_180618.jpg,3.63,3.548828125,0.0811718749999999
IMG_20250922_180620.jpg,3.64,3.591796875,0.048203125000000124
IMG_20250922_180621.jpg,3.65,3.583984375,0.06601562499999991
IMG_20250922_180624.jpg,3.66,3.57421875,0.08578125000000014
IMG_20250922_180626.jpg,3.67,3.658203125,0.011796874999999929
IMG_20250922_180634.jpg,3.68,3.591796875,0.08820312500000016
IMG_20250922_180636.jpg,3.69,3.58203125,0.10796874999999995
IMG_20250922_180639.jpg,3.7,3.60546875,0.09453125000000018
IMG_20250922_180641.jpg,3.71,3.560546875,0.14945312499999996
IMG_20250922_180644.jpg,3.72,3.611328125,0.1086718750000002
IMG_20250922_180645.jpg,3.73,3.560546875,0.16945312499999998
IMG_20250922_180648.jpg,3.74,3.646484375,0.09351562500000021
IMG_20250922_180650.jpg,3.75,3.69140625,0.05859375
IMG_20250922_180652.jpg,3.76,3.783203125,0.023203125000000213
IMG_20250922_180657.jpg,3.77,3.751953125,0.018046875000000018
IMG_20250922_180659.jpg,3.78,3.72265625,0.057343749999999805
IMG_20250922_180701.jpg,3.79,3.73828125,0.051718750000000036
IMG_20250922_180702.jpg,3.8,3.76953125,0.030468749999999822
IMG_20250922_180704.jpg,3.81,3.8046875,0.005312500000000053
IMG_20250922_180709.jpg,3.82,3.75390625,0.06609374999999984
IMG_20250922_180712.jpg,3.83,3.779296875,0.05070312500000007
IMG_20250922_180717.jpg,3.84,3.775390625,0.06460937499999986
IMG_20250922_180720.jpg,3.85,3.837890625,0.012109375000000089
IMG_20250922_180721.jpg,3.86,3.87890625,0.018906250000000124
IMG_20250922_180725.jpg,3.87,3.87109375,0.0010937499999998934
IMG_20250922_180727.jpg,3.88,3.849609375,0.030390624999999893
IMG_20250922_180730.jpg,3.89,3.708984375,0.18101562500000012
IMG_20250922_180732.jpg,3.9,3.794921875,0.10507812499999991
IMG_20250922_180734.jpg,3.91,3.7578125,0.15218750000000014
IMG_20250922_180736.jpg,3.92,3.658203125,0.26179687499999993
IMG_20250922_180738.jpg,3.93,3.705078125,0.22492187500000016
IMG_20250922_180740.jpg,3.94,3.6875,0.25249999999999995
IMG_20250922_180742.jpg,3.95,3.89453125,0.05546875000000018
IMG_20250922_180744.jpg,3.96,3.8828125,0.07718749999999996
IMG_20250922_180746.jpg,3.97,3.822265625,0.1477343750000002
IMG_20250922_180748.jpg,3.98,3.87109375,0.10890624999999998
IMG_20250922_180755.jpg,3.99,3.849609375,0.1403906250000002
IMG_20250922_180757.jpg,4.0,3.75,0.25
IMG_20250922_180759.jpg,4.01,3.853515625,0.1564843749999998
IMG_20250922_180803.jpg,4.02,3.9453125,0.07468749999999957
IMG_20250922_180805.jpg,4.03,3.96875,0.06125000000000025
IMG_20250922_180807.jpg,4.04,4.01171875,0.028281250000000036
IMG_20250922_180811.jpg,4.05,3.896484375,0.15351562499999982
IMG_20250922_180814.jpg,4.06,3.94140625,0.11859374999999961
IMG_20250922_180816.jpg,4.07,3.916015625,0.15398437500000028
IMG_20250922_180818.jpg,4.08,3.939453125,0.14054687500000007
IMG_20250922_180820.jpg,4.09,3.98828125,0.10171874999999986
IMG_20250922_180845.jpg,4.1,3.939453125,0.16054687499999964
IMG_20250922_180847.jpg,4.11,3.97265625,0.13734375000000032
IMG_20250922_180848.jpg,4.12,3.9375,0.1825000000000001
IMG_20250922_180850.jpg,4.13,3.966796875,0.1632031249999999
IMG_20250922_180853.jpg,4.14,3.96875,0.17124999999999968
IMG_20250922_180855.jpg,4.15,3.908203125,0.24179687500000036
IMG_20250922_180856.jpg,4.16,3.859375,0.30062500000000014
IMG_20250922_180858.jpg,4.17,3.94921875,0.22078124999999993
IMG_20250922_180900.jpg,4.18,3.849609375,0.3303906249999997
IMG_20250922_180902.jpg,4.19,4.0078125,0.1821875000000004
IMG_20250922_180907.jpg,4.2,4.04296875,0.15703125000000018
IMG_20250922_180909.jpg,4.21,4.11328125,0.09671874999999996
IMG_20250922_180911.jpg,4.22,4.14453125,0.07546874999999975
IMG_20250922_180913.jpg,4.23,4.0859375,0.14406250000000043
IMG_20250922_180914.jpg,4.24,4.12890625,0.11109375000000021
IMG_20250922_180916.jpg,4.25,4.1015625,0.1484375
IMG_20250922_180918.jpg,4.26,4.13671875,0.12328124999999979
IMG_20250922_180920.jpg,4.27,4.3046875,0.034687500000000426
IMG_20250922_180923.jpg,4.28,4.26953125,0.010468750000000249
IMG_20250922_180924.jpg,4.29,4.2734375,0.016562500000000036
IMG_20250922_180926.jpg,4.3,4.2578125,0.04218749999999982
IMG_20250922_180928.jpg,4.31,4.2421875,0.06781249999999961
IMG_20250922_180933.jpg,4.32,4.32421875,0.004218749999999716
IMG_20250922_180935.jpg,4.33,4.44140625,0.11140624999999993
IMG_20250922_180937.jpg,4.34,4.30859375,0.03140624999999986
IMG_20250922_180941.jpg,4.35,4.37109375,0.021093750000000355
IMG_20250922_180943.jpg,4.36,4.27734375,0.08265625000000032
IMG_20250922_180949.jpg,4.37,4.359375,0.010625000000000107
IMG_20250922_180953.jpg,4.38,4.2265625,0.1534374999999999
IMG_20250922_180955.jpg,4.39,4.28125,0.10874999999999968
IMG_20250922_180957.jpg,4.4,4.3046875,0.09531250000000036
IMG_20250922_181003.jpg,4.41,4.359375,0.05062500000000014
IMG_20250922_181004.jpg,4.42,4.35546875,0.06453124999999993
IMG_20250922_181006.jpg,4.43,4.44921875,0.019218750000000284
IMG_20250922_181008.jpg,4.44,4.48828125,0.04828124999999961
IMG_20250922_181009.jpg,4.45,4.43359375,0.016406250000000178
IMG_20250922_181011.jpg,4.46,4.4140625,0.045937499999999964
IMG_20250922_181013.jpg,4.47,4.48046875,0.010468750000000249
IMG_20250922_181015.jpg,4.48,4.48046875,0.0004687499999995737
IMG_20250922_181017.jpg,4.49,4.49609375,0.006093749999999787
IMG_20250922_181019.jpg,4.5,4.40625,0.09375
IMG_20250922_181021.jpg,4.51,4.43359375,0.07640624999999979
IMG_20250922_181023.jpg,4.52,4.46484375,0.055156249999999574
IMG_20250922_181025.jpg,4.53,4.4453125,0.08468750000000025
IMG_20250922_181027.jpg,4.54,4.40234375,0.13765625000000004
IMG_20250922_181149.jpg,4.55,4.55859375,0.008593750000000178
IMG_20250922_181152.jpg,4.56,4.51171875,0.04828124999999961
IMG_20250922_181154.jpg,4.57,4.5078125,0.062187500000000284
IMG_20250922_181155.jpg,4.58,4.38671875,0.19328125000000007
IMG_20250922_181157.jpg,4.59,4.5,0.08999999999999986
IMG_20250922_181158.jpg,4.6,4.39453125,0.20546874999999964
IMG_20250922_181200.jpg,4.61,4.27734375,0.3326562500000003
IMG_20250922_181201.jpg,4.62,4.4453125,0.1746875000000001
IMG_20250922_181203.jpg,4.63,4.625,0.004999999999999893
IMG_20250922_181205.jpg,4.64,4.59375,0.04624999999999968
IMG_20250922_181206.jpg,4.65,4.59765625,0.052343750000000355
IMG_20250922_181208.jpg,4.66,4.57421875,0.08578125000000014
IMG_20250922_181209.jpg,4.67,4.59375,0.07624999999999993
IMG_20250922_181211.jpg,4.68,4.4921875,0.18781249999999972
IMG_20250922_181213.jpg,4.69,4.56640625,0.12359375000000039
IMG_20250922_181215.jpg,4.7,4.625,0.07500000000000018
IMG_20250922_181218.jpg,4.71,4.64453125,0.06546874999999996
IMG_20250922_181221.jpg,4.72,4.57421875,0.14578124999999975
IMG_20250922_181223.jpg,4.73,4.69921875,0.030781250000000426
IMG_20250922_181224.jpg,4.74,4.703125,0.03687500000000021
IMG_20250922_181226.jpg,4.75,4.66796875,0.08203125
IMG_20250922_181230.jpg,4.76,4.3671875,0.3928124999999998
IMG_20250922_181232.jpg,4.77,4.69140625,0.07859374999999957
IMG_20250922_181235.jpg,4.78,4.37109375,0.40890625000000025
IMG_20250922_181237.jpg,4.79,4.75,0.040000000000000036
IMG_20250922_181242.jpg,4.8,4.37890625,0.4210937499999998
IMG_20250922_181244.jpg,4.81,4.671875,0.1381249999999996
IMG_20250922_181248.jpg,4.82,4.34375,0.4762500000000003
IMG_20250922_181250.jpg,4.83,4.5703125,0.25968750000000007
IMG_20250922_181252.jpg,4.84,4.91796875,0.07796875000000014
IMG_20250922_181254.jpg,4.85,4.90625,0.056250000000000355
IMG_20250922_181256.jpg,4.86,5.0234375,0.16343749999999968
IMG_20250922_181301.jpg,4.87,4.81640625,0.05359375000000011
IMG_20250922_181303.jpg,4.88,4.80078125,0.0792187499999999
IMG_20250922_181306.jpg,4.89,4.796875,0.09312499999999968
IMG_20250922_181308.jpg,4.9,4.7890625,0.11093750000000036
IMG_20250922_181311.jpg,4.91,4.94140625,0.03140624999999986
IMG_20250922_181313.jpg,4.92,4.92578125,0.005781250000000071
IMG_20250922_181315.jpg,4.93,4.984375,0.054375000000000284
IMG_20250922_181317.jpg,4.94,4.99609375,0.05609374999999961
IMG_20250922_181319.jpg,4.95,5.0703125,0.12031249999999982
IMG_20250922_181320.jpg,4.96,4.94921875,0.010781249999999964
IMG_20250922_181324.jpg,4.97,5.046875,0.07687500000000025
IMG_20250922_181327.jpg,4.98,5.05859375,0.07859374999999957
IMG_20250922_181330.jpg,4.99,5.02734375,0.03734374999999979
=== SUMMARY STATISTICS ===,Mean Absolute Error: 0.1073,Max Absolute Error: 0.4763,Min Absolute Error: 0.0005
